진료년도,주상병코드,성별,입원외래구분,환자수(명),청구건수(건),요양급여비용(원)
2015,M46,남,입원,1924 ,3317 ,12288591820 
2015,M46,여,입원,1988 ,3538 ,11186670650 
2015,M47,남,외래,425367 ,2036447 ,59020582280 
2015,M47,여,외래,691200 ,3780337 ,101954704110 
2015,M47,남,입원,7691 ,9904 ,9706730860 
2015,M47,여,입원,14194 ,18812 ,16599810950 
2015,M48,남,외래,521005 ,3270749 ,96890172370 
2015,M48,여,외래,919731 ,5845607 ,171185528480 
2015,M48,남,입원,41650 ,53985 ,78349318940 
2015,M48,여,입원,66920 ,90125 ,126455107640 
2015,M49,남,외래,14068 ,79318 ,2118675330 
2015,M49,여,외래,25860 ,158752 ,4186695320 
2015,M49,남,입원,222 ,329 ,800443060 
2015,M49,여,입원,335 ,585 ,1220866940 
2015,M50,남,외래,375074 ,1958765 ,58449624610 
2015,M50,여,외래,474064 ,2390295 ,69802769210 
2015,M50,남,입원,36293 ,44158 ,36483029300 
2015,M50,여,입원,42861 ,51763 ,35640823310 
2015,M51,남,외래,780276 ,4195161 ,127427932180 
2015,M51,여,외래,1035473 ,6148031 ,176686040160 
2015,M51,남,입원,129053 ,161871 ,125955842260 
2015,M51,여,입원,139503 ,176628 ,134127351730 
2015,M53,남,외래,153663 ,463349 ,14208632150 
2015,M53,여,외래,240254 ,776230 ,22690427310 
2015,M53,남,입원,838 ,957 ,907944420 
2015,M53,여,입원,1947 ,2299 ,2210486340 
2015,M54,남,외래,1956429 ,8074350 ,198952603950 
2015,M54,여,외래,2799574 ,14006357 ,324702868790 
2015,M54,남,입원,23627 ,28657 ,12896294510 
2015,M54,여,입원,41773 ,52721 ,26028060330 
2015,M60,남,외래,41239 ,94224 ,1839587990 
2015,M60,여,외래,54108 ,134451 ,2544658840 
2015,M60,남,입원,881 ,1031 ,1833970670 
2015,M60,여,입원,760 ,937 ,1754145790 
2015,M61,남,외래,2345 ,6855 ,181654620 
2015,M61,여,외래,3948 ,12826 ,313101920 
2015,M61,남,입원,196 ,262 ,361047020 
2015,M61,여,입원,264 ,310 ,323509580 
2015,M62,남,외래,167373 ,403299 ,8316954060 
2015,M62,여,외래,210947 ,570844 ,11022405440 
2015,M62,남,입원,2459 ,2816 ,3599992380 
2015,M62,여,입원,2202 ,2708 ,3289297230 
2015,M63,남,외래,231 ,547 ,10404850 
2015,M63,여,외래,386 ,916 ,15570700 
2015,M63,남,입원,13 ,14 ,16286370 
2015,M63,여,입원,12 ,14 ,24003290 
2015,M65,남,외래,559754 ,1503239 ,31838852440 
2015,M65,여,외래,898232 ,2647460 ,56214887410 
2015,M65,남,입원,11747 ,12698 ,10487591920 
2015,M65,여,입원,19878 ,21415 ,17045969740 
2015,M66,남,외래,4055 ,14309 ,350510020 
2015,M66,여,외래,4545 ,18125 ,418623350 
2015,M66,남,입원,606 ,703 ,924512340 
2015,M66,여,입원,713 ,860 ,1115038690 
2015,M67,남,외래,104100 ,220851 ,6021869610 
2015,M67,여,외래,131616 ,281298 ,7407787190 
2015,M67,남,입원,7370 ,7803 ,5569700660 
2015,M67,여,입원,8064 ,8558 ,6247016230 
2015,M68,남,외래,339 ,1008 ,21791150 
2015,M68,여,외래,359 ,1047 ,23727510 
2015,M68,남,입원,17 ,20 ,25763920 
2015,M68,여,입원,10 ,10 ,8489750 
2015,M70,남,외래,66940 ,170629 ,3960059930 
2015,M70,여,외래,78048 ,209710 ,4727038520 
2015,M70,남,입원,1394 ,1511 ,1257663940 
2015,M70,여,입원,1306 ,1453 ,1110352780 
2015,M71,남,외래,53923 ,157700 ,3799679200 
2015,M71,여,외래,58206 ,165348 ,3855087040 
2015,M71,남,입원,3056 ,3512 ,4256290490 
2015,M71,여,입원,2810 ,3206 ,3734061280 
2015,M72,남,외래,147231 ,446632 ,8971967520 
2015,M72,여,외래,195450 ,643596 ,12604407030 
2015,M72,남,입원,2623 ,3210 ,6111859450 
2015,M72,여,입원,1879 ,2299 ,3684986550 
2015,M73,남,외래,900 ,1734 ,33935890 
2015,M73,여,외래,1325 ,2462 ,47087540 
2015,M73,남,입원,15 ,18 ,53410080 
2015,M73,여,입원,14 ,14 ,17851620 
2015,M75,남,외래,855880 ,3903796 ,97276237930 
2015,M75,여,외래,1146508 ,5785536 ,140214937310 
2015,M75,남,입원,46384 ,55586 ,73559356690 
2015,M75,여,입원,59407 ,73268 ,93440433370 
2015,M76,남,외래,142198 ,369332 ,8037156170 
2015,M76,여,외래,151564 ,403446 ,8934928090 
2015,M76,남,입원,1611 ,1781 ,1024451340 
2015,M76,여,입원,1360 ,1495 ,812005280 
2015,M77,남,외래,456881 ,1586098 ,32591231850 
2015,M77,여,외래,551501 ,2017748 ,41339948060 
2015,M77,남,입원,4679 ,5269 ,3913693930 
2015,M77,여,입원,6868 ,8023 ,6633048450 
2015,M79,남,외래,1231559 ,2835914 ,55643943320 
2015,M79,여,외래,1735863 ,4520277 ,86253704250 
2015,M79,남,입원,5043 ,5854 ,4243090960 
2015,M79,여,입원,8008 ,9903 ,8302217210 
2015,M80,남,외래,4497 ,14992 ,550497500 
2015,M80,여,외래,50269 ,179452 ,6167200760 
2015,M80,남,입원,995 ,1248 ,1616747020 
2015,M80,여,입원,5663 ,7246 ,9919626510 
2015,M81,남,외래,47787 ,146582 ,3642171520 
2015,M81,여,외래,718253 ,2519671 ,67473924270 
2015,M81,남,입원,1168 ,1766 ,429008190 
2015,M81,여,입원,3298 ,4920 ,3689066270 
2015,M82,남,외래,1035 ,2589 ,69740980 
2015,M82,여,외래,9432 ,24647 ,621100420 
2015,M82,남,입원,16 ,18 ,14942250 
2015,M82,여,입원,37 ,49 ,29823710 
2015,M83,남,외래,867 ,2053 ,52782420 
2015,M83,여,외래,6387 ,12350 ,216660000 
2015,M83,남,입원,38 ,45 ,62956980 
2015,M83,여,입원,52 ,61 ,57016920 
2015,M84,남,외래,7827 ,25125 ,959095550 
2015,M84,여,외래,4854 ,15684 ,532328120 
2015,M84,남,입원,2640 ,3122 ,6331811930 
2015,M84,여,입원,1615 ,2288 ,5436528070 
2015,M85,남,외래,5145 ,10615 ,402404100 
2015,M85,여,외래,21043 ,43873 ,1543597020 
2015,M85,남,입원,430 ,482 ,646100960 
2015,M85,여,입원,359 ,393 ,412173210 
2015,M86,남,외래,6093 ,39331 ,1263471420 
2015,M86,여,외래,3849 ,20297 ,702294280 
2015,M86,남,입원,2951 ,4578 ,13313112780 
2015,M86,여,입원,1767 ,2745 ,7205945830 
2015,M87,남,외래,16554 ,56087 ,2060589790 
2015,M87,여,외래,9726 ,31524 ,1225340710 
2015,M87,남,입원,4913 ,7421 ,28195433160 
2015,M87,여,입원,3141 ,4867 ,16936106180 
2015,M88,남,외래,76 ,264 ,14947780 
2015,M88,여,외래,76 ,309 ,15497110 
2015,M88,남,입원,8 ,10 ,35964360 
2015,M88,여,입원,7 ,8 ,9895150 
2015,M89,남,외래,10745 ,41345 ,1444184200 
2015,M89,여,외래,13848 ,47878 ,1299695380 
2015,M89,남,입원,688 ,1185 ,2659022610 
2015,M89,여,입원,625 ,1122 ,2521889040 
2015,M90,남,외래,338 ,1017 ,35545300 
2015,M90,여,외래,310 ,864 ,33718170 
2015,M90,남,입원,90 ,126 ,433785490 
2015,M90,여,입원,75 ,110 ,310120560 
2015,M91,남,외래,1930 ,4838 ,167113760 
2015,M91,여,외래,564 ,1264 ,40364640 
2015,M91,남,입원,255 ,379 ,573777890 
2015,M91,여,입원,64 ,89 ,141472190 
2015,M92,남,외래,23279 ,58247 ,1482711090 
2015,M92,여,외래,7910 ,17393 ,472188840 
2015,M92,남,입원,766 ,861 ,851546470 
2015,M92,여,입원,402 ,452 ,516865300 
2015,M93,남,외래,7269 ,21994 ,607580360 
2015,M93,여,외래,5765 ,16772 ,502938330 
2015,M93,남,입원,1950 ,2280 ,2835053330 
2015,M93,여,입원,1508 ,1829 ,2402590550 
2015,M94,남,외래,20577 ,36239 ,1235907850 
2015,M94,여,외래,25063 ,47391 ,1486103220 
2015,M94,남,입원,1298 ,1426 ,1374808190 
2015,M94,여,입원,1663 ,1883 ,1909488430 
2015,M95,남,외래,2415 ,5690 ,209344200 
2015,M95,여,외래,2013 ,4907 ,162626150 
2015,M95,남,입원,325 ,363 ,1174048940 
2015,M95,여,입원,200 ,219 ,727557460 
2015,M96,남,외래,24950 ,129518 ,5459967540 
2015,M96,여,외래,34443 ,175854 ,7540386460 
2015,M96,남,입원,1419 ,2084 ,3613995690 
2015,M96,여,입원,1783 ,2453 ,4883720420 
2015,M99,남,외래,20815 ,93473 ,2848244180 
2015,M99,여,외래,30392 ,151469 ,4208568180 
2015,M99,남,입원,1611 ,1855 ,2741473420 
2015,M99,여,입원,2239 ,2838 ,4228157180 
2015,N00,남,외래,3502 ,7576 ,310995480 
2015,N00,여,외래,8881 ,18296 ,487880760 
2015,N00,남,입원,261 ,319 ,467678880 
2015,N00,여,입원,372 ,434 ,598380110 
2015,N01,남,외래,227 ,788 ,60724730 
2015,N01,여,외래,431 ,1489 ,118835720 
2015,N01,남,입원,40 ,56 ,233440890 
2015,N01,여,입원,67 ,102 ,332460150 
2015,N02,남,외래,17006 ,48009 ,2643580570 
2015,N02,여,외래,20967 ,59185 ,2798191110 
2015,N02,남,입원,522 ,603 ,686864110 
2015,N02,여,입원,518 ,613 ,699833930 
2015,N03,남,외래,8256 ,34511 ,1549649890 
2015,N03,여,외래,8850 ,36835 ,1647879190 
2015,N03,남,입원,272 ,301 ,408934080 
2015,N03,여,입원,326 ,376 ,490052840 
2015,N04,남,외래,7439 ,45354 ,2177160830 
2015,N04,여,외래,5819 ,29145 ,1303350050 
2015,N04,남,입원,1096 ,1540 ,2567142200 
2015,N04,여,입원,731 ,1038 ,1874045770 
2015,N05,남,외래,6944 ,22542 ,1179393140 
2015,N05,여,외래,8403 ,25043 ,1239721320 
2015,N05,남,입원,419 ,523 ,764532370 
2015,N05,여,입원,350 ,404 ,643180170 
2015,N06,남,외래,4113 ,8499 ,287089720 
2015,N06,여,외래,4359 ,8426 ,279654010 
2015,N06,남,입원,90 ,94 ,92565920 
2015,N06,여,입원,92 ,97 ,96235720 
2015,N07,남,외래,94 ,318 ,13517980 
2015,N07,여,외래,82 ,251 ,10235030 
2015,N07,남,입원,1 ,1 ,462940 
2015,N07,여,입원,3 ,3 ,2274870 
2015,N08,남,외래,5975 ,22415 ,1133031920 
2015,N08,여,외래,4396 ,16889 ,907426640 
2015,N08,남,입원,128 ,170 ,261364360 
2015,N08,여,입원,150 ,195 ,322683850 
2015,N10,남,외래,21490 ,44415 ,1774250390 
2015,N10,여,외래,137018 ,303945 ,11007597320 
2015,N10,남,입원,9044 ,10480 ,13385379740 
2015,N10,여,입원,48444 ,55168 ,70563937680 
2015,N11,남,외래,1813 ,3820 ,122978550 
2015,N11,여,외래,7561 ,17059 ,419815510 
2015,N11,남,입원,68 ,88 ,131319660 
2015,N11,여,입원,385 ,476 ,609846040 
2015,N12,남,외래,2416 ,5196 ,155533110 
2015,N12,여,외래,12595 ,27188 ,755636910 
2015,N12,남,입원,301 ,350 ,430096550 
2015,N12,여,입원,1732 ,1987 ,2361320970 
2015,N13,남,외래,15828 ,38779 ,3438326040 
2015,N13,여,외래,15564 ,41152 ,3619220560 
2015,N13,남,입원,3043 ,3851 ,7347812300 
2015,N13,여,입원,3427 ,4594 ,9290811410 
2015,N14,남,외래,53 ,188 ,10432660 
2015,N14,여,외래,72 ,181 ,9352710 
2015,N14,남,입원,1 ,1 ,2920790 
2015,N14,여,입원,9 ,15 ,38219710 
2015,N15,남,외래,454 ,1194 ,75140170 
2015,N15,여,외래,1786 ,4612 ,245261600 
2015,N15,남,입원,190 ,256 ,873078700 
2015,N15,여,입원,729 ,895 ,2376461270 
2015,N16,남,외래,26 ,66 ,3097100 
2015,N16,여,외래,66 ,171 ,9587390 
2015,N16,남,입원,6 ,7 ,14524030 
2015,N16,여,입원,14 ,16 ,39064310 
2015,N17,남,외래,8806 ,22794 ,1448749850 
2015,N17,여,외래,5775 ,15994 ,1033370940 
2015,N17,남,입원,5356 ,6717 ,20524425370 
2015,N17,여,입원,4532 ,6022 ,17968287080 
2015,N18,남,외래,103407 ,3733638 ,672102790080 
2015,N18,여,외래,63526 ,2654735 ,489693670660 
2015,N18,남,입원,21996 ,57937 ,173588274640 
2015,N18,여,입원,17414 ,53811 ,163048317090 
2015,N19,남,외래,7085 ,21895 ,1120400940 
2015,N19,여,외래,4452 ,12670 ,660076580 
2015,N19,남,입원,718 ,1130 ,1895712580 
2015,N19,여,입원,741 ,1409 ,2485120460 
2015,N20,남,외래,157799 ,425136 ,104173698150 
2015,N20,여,외래,80558 ,202624 ,41671394720 
2015,N20,남,입원,19900 ,23440 ,33191282020 
2015,N20,여,입원,11853 ,13971 ,20796239200 
2015,N21,남,외래,20204 ,30876 ,3016612080 
2015,N21,여,외래,9345 ,13086 ,1143238420 
2015,N21,남,입원,2544 ,2727 ,3114377300 
2015,N21,여,입원,846 ,948 ,980056330 
2015,N22,남,외래,554 ,746 ,40735350 
2015,N22,여,외래,266 ,367 ,19424890 
2015,N22,남,입원,12 ,23 ,30721190 
2015,N22,여,입원,12 ,17 ,20783000 
2015,N23,남,외래,3192 ,4072 ,531722930 
2015,N23,여,외래,2578 ,3486 ,334684240 
2015,N23,남,입원,46 ,54 ,38536900 
2015,N23,여,입원,44 ,45 ,23329110 
2015,N25,남,외래,489 ,1751 ,168285960 
2015,N25,여,외래,531 ,1779 ,127740360 
2015,N25,남,입원,31 ,45 ,122947260 
2015,N25,여,입원,51 ,73 ,122644980 
2015,N26,남,외래,267 ,786 ,45965080 
2015,N26,여,외래,325 ,1000 ,54932010 
2015,N26,남,입원,29 ,32 ,83486990 
2015,N26,여,입원,36 ,36 ,136169460 
2015,N27,남,외래,193 ,500 ,28797310 
2015,N27,여,외래,241 ,630 ,44042650 
2015,N27,남,입원,4 ,4 ,7575290 
2015,N27,여,입원,3 ,3 ,9055130 
2015,N28,남,외래,23931 ,49068 ,3901266100 
2015,N28,여,외래,21871 ,41039 ,3078539290 
2015,N28,남,입원,1431 ,1597 ,2566496380 
2015,N28,여,입원,1318 ,1421 ,2382044230 
2015,N29,남,외래,556 ,1012 ,44855540 
2015,N29,여,외래,783 ,1383 ,51861120 
2015,N29,남,입원,12 ,13 ,17784890 
2015,N29,여,입원,27 ,27 ,41817530 
2015,N30,남,외래,93329 ,168461 ,3897591360 
2015,N30,여,외래,1501252 ,3487278 ,67765522960 
2015,N30,남,입원,2005 ,2266 ,2294018190 
2015,N30,여,입원,8200 ,9011 ,7946280550 
2015,N31,남,외래,116706 ,323220 ,8739742820 
2015,N31,여,외래,208476 ,557937 ,13182781740 
2015,N31,남,입원,1177 ,1683 ,1611145400 
2015,N31,여,입원,1965 ,2616 ,2526653560 
2015,N32,남,외래,14035 ,31587 ,925504660 
2015,N32,여,외래,38365 ,86546 ,2384759210 
2015,N32,남,입원,419 ,485 ,982398100 
2015,N32,여,입원,361 ,489 ,897120670 
2015,N33,남,외래,134 ,359 ,11714250 
2015,N33,여,외래,465 ,983 ,15790690 
2015,N33,여,입원,6 ,6 ,14712970 
2015,N34,남,외래,347087 ,897651 ,26768777880 
2015,N34,여,외래,67494 ,129852 ,2856255650 
2015,N34,남,입원,170 ,202 ,198076160 
2015,N34,여,입원,207 ,263 ,254599770 
2015,N35,남,외래,3905 ,15925 ,984270250 
2015,N35,여,외래,537 ,1564 ,99099280 
2015,N35,남,입원,1139 ,1453 ,2053401370 
2015,N35,여,입원,82 ,95 ,132255350 
2015,N36,남,외래,1341 ,2494 ,86271630 
2015,N36,여,외래,3424 ,8232 ,396094380 
2015,N36,남,입원,176 ,197 ,291360770 
2015,N36,여,입원,876 ,931 ,877564260 
2015,N37,남,외래,2125 ,3909 ,120319740 
2015,N37,여,외래,981 ,1559 ,26762460 
2015,N37,남,입원,8 ,8 ,4920710 
2015,N37,여,입원,16 ,17 ,18008500 
2015,N39,남,외래,111844 ,202716 ,6089439500 
2015,N39,여,외래,307200 ,631763 ,23342995860 
2015,N39,남,입원,9240 ,10986 ,17049726460 
2015,N39,여,입원,45172 ,49607 ,67112944300 
2015,N40,남,외래,1059807 ,4894668 ,111903537450 
2015,N40,남,입원,24407 ,30889 ,26423710510 
2015,N41,남,외래,278534 ,971969 ,25397675740 
2015,N41,남,입원,3064 ,3476 ,3880703220 
2015,N42,남,외래,11854 ,27804 ,659199510 
2015,N42,남,입원,180 ,289 ,271025560 
2015,N43,남,외래,14984 ,33687 ,1223091010 
2015,N43,남,입원,4359 ,4531 ,4619837710 
2015,N44,남,외래,2127 ,3267 ,92114470 
2015,N44,남,입원,547 ,575 ,895346900 
2015,N45,남,외래,56802 ,150978 ,3372954380 
2015,N45,남,입원,2359 ,2661 ,2530810610 
2015,N46,남,외래,53907 ,81645 ,2971302220 
2015,N46,남,입원,438 ,446 ,451437590 
2015,N47,남,외래,7877 ,11787 ,329054190 
2015,N47,남,입원,141 ,147 ,96947590 
2015,N48,남,외래,133032 ,207195 ,3927841330 
2015,N48,남,입원,715 ,779 ,738891200 
2015,N49,남,외래,8782 ,18152 ,487191790 
2015,N49,남,입원,462 ,568 ,1567467890 
2015,N50,남,외래,8572 ,15575 ,469484100 
2015,N50,남,입원,254 ,278 ,293077960 
2015,N51,남,외래,3295 ,5078 ,112532300 
2015,N51,남,입원,68 ,72 ,73406240 
2015,N60,남,외래,463 ,672 ,23981300 
2015,N60,여,외래,170836 ,268447 ,9380557870 
2015,N60,남,입원,10 ,11 ,6295570 
2015,N60,여,입원,7142 ,7411 ,2573794430 
2015,N61,남,외래,598 ,1802 ,42523000 
2015,N61,여,외래,34084 ,81847 ,1785552830 
2015,N61,남,입원,29 ,32 ,27539030 
2015,N61,여,입원,1068 ,1216 ,1034328240 
2015,N62,남,외래,12990 ,27187 ,1298316900 
2015,N62,여,외래,4060 ,6788 ,309281260 
2015,N62,남,입원,2141 ,2202 ,1955038710 
2015,N62,여,입원,120 ,125 ,112143340 
2015,N63,남,외래,880 ,1409 ,55749380 
2015,N63,여,외래,119119 ,189736 ,7220339560 
2015,N63,남,입원,35 ,35 ,19567000 
2015,N63,여,입원,6913 ,7281 ,1770163570 
2015,N64,남,외래,2994 ,4054 ,94922770 
2015,N64,여,외래,359631 ,453762 ,13810557350 
2015,N64,남,입원,30 ,31 ,29757410 
2015,N64,여,입원,2406 ,2524 ,1042935320 
2015,N70,여,외래,27876 ,65975 ,1650613970 
2015,N70,여,입원,3191 ,3474 ,6694279270 
2015,N71,여,외래,133534 ,275504 ,6113474420 
2015,N71,여,입원,570 ,643 ,775898930 
2015,N72,여,외래,1121578 ,2119842 ,47998474510 
2015,N72,여,입원,783 ,809 ,437096230 
2015,N73,여,외래,231607 ,525174 ,14034530280 
2015,N73,여,입원,10369 ,11538 ,10949050260 
2015,N74,여,외래,22308 ,42849 ,1256190360 
2015,N74,여,입원,507 ,533 ,455198380 
2015,N75,여,외래,25976 ,67731 ,2938789490 
2015,N75,여,입원,2091 ,2171 ,1063031360 
2015,N76,여,외래,1560847 ,3132154 ,61554921560 
2015,N76,여,입원,1096 ,1136 ,779045500 
2015,N77,여,외래,67272 ,130690 ,2950720670 
2015,N77,여,입원,76 ,86 ,47230870 
2015,N80,여,외래,92217 ,211649 ,9661397930 
2015,N80,여,입원,14336 ,15166 ,37439086100 
2015,N81,여,외래,22142 ,61394 ,2562354450 
2015,N81,여,입원,7330 ,7632 ,14336585220 
2015,N82,여,외래,665 ,2580 ,196974870 
2015,N82,여,입원,252 ,334 ,918023930 
2015,N83,여,외래,77590 ,130157 ,5787121960 
2015,N83,여,입원,13178 ,13682 ,28633343990 
2015,N84,여,외래,98158 ,172396 ,9969504270 
2015,N84,여,입원,11539 ,11721 ,5238956000 
2015,N85,여,외래,40234 ,82929 ,3893776850 
2015,N85,여,입원,4312 ,4596 ,4046287370 
2015,N86,여,외래,196956 ,346520 ,9939792890 
2015,N86,여,입원,117 ,120 ,50253180 
2015,N87,여,외래,149583 ,359820 ,20659477960 
2015,N87,여,입원,7895 ,8258 ,4222015390 
2015,N88,여,외래,9627 ,14110 ,455484320 
2015,N88,여,입원,819 ,891 ,871340790 
2015,N89,여,외래,19675 ,25810 ,655601060 
2015,N89,여,입원,198 ,206 ,123825160 
2015,N90,여,외래,7674 ,11412 ,289651780 
2015,N90,여,입원,202 ,209 ,126035580 
2015,N91,여,외래,363276 ,530447 ,12369565510 
2015,N91,여,입원,165 ,169 ,88017060 
2015,N92,여,외래,234738 ,344299 ,7853837840 
2015,N92,여,입원,846 ,895 ,577357200 
2015,N93,여,외래,420706 ,695105 ,20303852710 
2015,N93,여,입원,6872 ,7302 ,3774426880 
2015,N94,여,외래,169980 ,253963 ,5086629460 
2015,N94,여,입원,431 ,490 ,314901240 
2015,N95,여,외래,668734 ,2032295 ,32436695980 
2015,N95,여,입원,492 ,527 ,236757050 
2015,N96,여,외래,4829 ,11321 ,738823770 
2015,N96,여,입원,22 ,23 ,7964870 
2015,N97,여,외래,162337 ,829445 ,23108839440 
2015,N97,여,입원,581 ,616 ,660057480 
2015,N98,여,외래,2623 ,5158 ,148704940 
2015,N98,여,입원,1126 ,1266 ,737211290 
2015,N99,남,외래,323 ,851 ,44144330 
2015,N99,여,외래,748 ,1789 ,68583720 
2015,N99,남,입원,63 ,80 ,121436210 
2015,N99,여,입원,245 ,248 ,413514330 
2015,O00,여,외래,17604 ,48730 ,1463014140 
2015,O00,여,입원,7018 ,7523 ,10224117410 
2015,O01,여,외래,1506 ,7479 ,265241890 
2015,O01,여,입원,295 ,361 ,281979990 
2015,O02,여,외래,69346 ,190561 ,12508494420 
2015,O02,여,입원,9859 ,10125 ,3558478670 
2015,O03,여,외래,16431 ,29453 ,1034390730 
2015,O03,여,입원,1149 ,1172 ,520790300 
2015,O04,여,외래,610 ,1029 ,44143880 
2015,O04,여,입원,260 ,270 ,182100240 
2015,O05,여,외래,1252 ,2262 ,80506380 
2015,O05,여,입원,135 ,139 ,76904860 
2015,O06,여,외래,2210 ,3859 ,135618480 
2015,O06,여,입원,312 ,320 ,202070080 
2015,O07,여,외래,33 ,56 ,2021400 
2015,O07,여,입원,2 ,2 ,549630 
2015,O08,여,외래,3368 ,5808 ,130469220 
2015,O08,여,입원,113 ,115 ,105930400 
2015,O10,여,외래,531 ,1150 ,27251230 
2015,O10,여,입원,124 ,135 ,184094160 
2015,O11,여,외래,148 ,348 ,10024860 
2015,O11,여,입원,132 ,156 ,256700980 
2015,O12,여,외래,1696 ,2240 ,45080610 
2015,O12,여,입원,38 ,39 ,47836750 
2015,O13,여,외래,1887 ,4167 ,97965020 
2015,O13,여,입원,933 ,1015 ,1528341990 
2015,O14,여,외래,1438 ,3164 ,94484810 
2015,O14,여,입원,1984 ,2402 ,4176427240 
2015,O15,여,외래,64 ,120 ,3320180 
2015,O15,여,입원,59 ,64 ,183937130 
2015,O16,여,외래,491 ,1205 ,30349760 
2015,O16,여,입원,96 ,100 ,125225220 
2015,O20,여,외래,57771 ,104742 ,2095693000 
2015,O20,여,입원,9292 ,10678 ,3716717180 
2015,O21,여,외래,24778 ,42029 ,889380930 
2015,O21,여,입원,3453 ,4840 ,1723438040 
2015,O22,여,외래,718 ,978 ,31239800 
2015,O22,여,입원,33 ,33 ,22241390 
2015,O23,여,외래,23108 ,37887 ,926304920 
2015,O23,여,입원,454 ,475 ,236701510 
2015,O24,여,외래,66199 ,129944 ,3441813550 
2015,O24,여,입원,1135 ,1234 ,1109095680 
2015,O25,여,외래,23 ,23 ,410990 
2015,O25,여,입원,2 ,2 ,678540 
2015,O26,여,외래,16452 ,60680 ,1643269440 
2015,O26,여,입원,354 ,418 ,316305080 
2015,O28,여,외래,6284 ,9654 ,260925250 
2015,O28,여,입원,34 ,34 ,19618710 
2015,O29,여,외래,13 ,13 ,564200 
2015,O29,여,입원,2 ,2 ,420250 
2015,O30,여,외래,8488 ,39156 ,1143024890 
2015,O30,여,입원,4064 ,4618 ,8852726300 
2015,O31,여,외래,143 ,495 ,14653040 
2015,O31,여,입원,62 ,67 ,103225270 
2015,O32,여,외래,5875 ,9610 ,382270840 
2015,O32,여,입원,8478 ,8593 ,15513053020 
2015,O33,여,외래,7466 ,9184 ,564303220 
2015,O33,여,입원,15141 ,15166 ,26176693780 
2015,O34,여,외래,22658 ,59039 ,2230438330 
2015,O34,여,입원,33422 ,34513 ,57978268340 
2015,O35,여,외래,4122 ,7555 ,249266380 
